network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,535,552,637,,,,,,,,,552,7252,7300,7345,,,,
testnet,default,transfer-erc20-test,,,0,411,453,505,,,,,,,,,455,3845,3886,3933,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,646,656,744,,,,,,,657,5084,,,5121,5168,,,658,7224
testnet,default,transfer-cadence-test,,,0,295,344,454,,,,,,,345,3577,,,3619,6713,,,346,7816
mainnet,default,transfer-test,,,0,531,553,609,,,,,,,,,554,7109,7112,7169,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,680,724,826,,,,,,,725,8172,,,8212,8372,,,726,10444
testnet,ALCHEMY_URL,transfer-test,,,0,882,904,1038,,,,,,,,,905,5091,5137,5266,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,828,854,1001,,,,,,,,,857,4799,4839,4987,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1199,1209,1354,,,,,,,,,1210,8510,8561,8686,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,406,452,505,,,,,,,,,453,3933,3974,4026,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,438,451,512,,,,,,,,,454,3951,3982,4040,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,263,306,363,,,,,,,,,307,3606,3640,3696,,,,
mainnet,default,headless-kittypunch-swap-1,0,21010,,,,,21036,22150,,,22194,40455,,,,,,,40458,46914,,
mainnet,default,headless-kittypunch-swap-2,0,2465,,,,,,,2467,5191,5235,23651,,,,,,,23688,30027,,
