network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1307,1307,1352,,,1307,14355,14373,14402,,
testnet,default,transfer-erc20-test,0,595,603,655,,,606,7101,7102,7135,,
testnet,default,transfer-cadence-soft-finality-test,0,358,397,559,398,8432,,,8440,8643,399,12816
testnet,default,transfer-cadence-test,0,907,927,1065,928,6342,,,6363,8950,929,10044
mainnet,default,transfer-test,0,1096,1106,1194,,,1107,7960,7970,8056,,
mainnet,default,transfer-cadence-soft-finality-test,0,754,796,930,796,8788,,,8788,8924,798,8788
testnet,ALCHEMY_URL,transfer-test,0,798,805,889,,,805,7667,7698,7767,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,715,761,850,,,764,7631,7660,7735,,
mainnet,ALCHEMY_URL,transfer-test,0,1175,1209,1276,,,1209,8496,8518,8628,,
testnet,QUICKNODE_URL,transfer-test,0,492,504,540,,,505,7059,7069,7104,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,453,455,498,,,458,7017,7053,7094,,
mainnet,QUICKNODE_URL,transfer-test,0,860,905,993,,,906,7805,7818,7907,,
