network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,842,858,919,,,858,4357,4391,4451,,
testnet,default,transfer-erc20-test,0,664,706,774,,,709,4291,4341,4405,,
testnet,default,transfer-cadence-soft-finality-test,0,623,629,743,630,3930,,,3948,4015,631,7191
testnet,default,transfer-cadence-test,0,610,645,779,646,5196,,,5224,6907,648,7333
mainnet,default,transfer-test,0,1021,1055,1130,,,1056,7772,7778,7849,,
mainnet,default,transfer-cadence-soft-finality-test,0,857,860,984,861,6815,,,6835,6953,862,10157
testnet,ALCHEMY_URL,transfer-test,0,797,808,910,,,809,4517,4528,4632,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,797,804,920,,,807,4548,4587,4680,,
mainnet,ALCHEMY_URL,transfer-test,0,1202,1213,1303,,,1214,15288,15320,15408,,
mainnet,QUICKNODE_URL,transfer-test,0,941,951,1023,,,952,7658,7686,7758,,
