network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,228,252,258,,,,,,,,,253,6491,6516,6521,,,,
testnet,default,transfer-erc20-test,,,0,148,151,160,,,,,,,,,154,6389,6422,6429,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,234,243,280,,,,,,,243,4446,,,4446,4486,,,245,7567
testnet,default,transfer-cadence-test,,,0,295,331,353,,,,,,,332,4496,,,4503,7260,,,333,7623
mainnet,default,transfer-test,,,0,372,404,409,,,,,,,,,404,6645,6677,6682,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,350,362,409,,,,,,,362,3854,,,3886,3933,,,363,9059
testnet,ALCHEMY_URL,transfer-test,,,1,586,607,632,,,,,,,,,608,7004,7012,7034,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,458,506,541,,,,,,,,,509,6876,6908,6926,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,192,204,215,,,,,,,,,204,6523,6568,6583,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,139,152,158,,,,,,,,,153,6387,6421,6426,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,187,205,214,,,,,,,,,208,6445,6468,6474,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,222,251,257,,,,,,,,,252,6492,6517,6522,,,,
mainnet,default,headless-kittypunch-swap-3,0,17892,,,,,17939,21739,,,21789,37599,,,,,,,37620,46966,,
mainnet,default,headless-kittypunch-swap-4,0,1562,,,,,,,1566,4861,4909,20716,,,,,,,20738,28572,,
