network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,592,610,632,,,611,3776,3800,3819,,
testnet,default,transfer-erc20-test,0,342,355,379,,,358,3531,3545,3565,,
testnet,default,transfer-cadence-soft-finality-test,0,503,549,599,549,4745,,,4779,4829,551,7912
testnet,default,transfer-cadence-test,0,320,366,399,367,4559,,,4595,6905,369,7719
mainnet,default,transfer-test,0,788,809,834,,,810,7238,7277,7301,,
mainnet,default,transfer-cadence-soft-finality-test,0,671,706,774,707,9376,,,9413,10225,709,12612
testnet,ALCHEMY_URL,transfer-test,0,1457,1465,1701,,,1466,5527,5568,5668,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,1268,1311,1407,,,1314,5774,5803,5978,,
testnet,QUICKNODE_URL,transfer-test,0,323,353,374,,,354,3516,3533,3552,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,366,407,430,,,410,3573,3593,3614,,
mainnet,QUICKNODE_URL,transfer-test,0,459,503,528,,,504,6933,6971,6995,,
