network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,264,306,317,,,307,6584,6632,6641,,
testnet,default,transfer-erc20-test,0,180,204,218,,,207,6490,6532,6546,,
testnet,default,transfer-cadence-soft-finality-test,0,381,381,422,382,4570,,,4616,4657,383,7703
testnet,default,transfer-cadence-test,0,254,262,286,263,3438,,,3478,7364,265,7608
mainnet,default,transfer-test,0,202,204,215,,,204,6668,6682,6691,,
mainnet,default,transfer-cadence-soft-finality-test,0,4114,4163,4212,4163,10226,,,10233,10279,4165,14442
testnet,ALCHEMY_URL,transfer-test,0,410,407,437,,,408,6816,6835,6863,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,465,509,543,,,512,6892,6940,6971,,
mainnet,ALCHEMY_URL,transfer-test,0,273,306,334,,,307,6679,6687,6702,,
testnet,QUICKNODE_URL,transfer-test,0,182,204,213,,,205,6484,6533,6541,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,163,204,217,,,206,6484,6531,6541,,
mainnet,QUICKNODE_URL,transfer-test,0,330,357,368,,,358,6643,6688,6698,,
