network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,681,701,737,,,,,,,,,702,7203,7227,7260,,,,
testnet,default,transfer-erc20-test,,,0,704,753,793,,,,,,,,,755,7272,7278,7314,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,517,558,615,,,,,,,558,5867,,,5900,5959,,,560,9043
testnet,default,transfer-cadence-test,,,0,497,537,617,,,,,,,538,5876,,,5910,8959,,,540,10045
mainnet,default,transfer-test,,,0,1054,1052,1076,,,,,,,,,1053,7475,7476,7499,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,438,447,543,,,,,,,448,6636,,,6639,6704,,,449,10867
testnet,ALCHEMY_URL,transfer-test,,,0,666,714,760,,,,,,,,,714,7329,7344,7395,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,610,656,713,,,,,,,,,659,7300,7345,7390,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,3681,3718,3774,,,,,,,,,3719,10381,10393,10456,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,615,656,676,,,,,,,,,657,7034,7076,7095,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,349,354,377,,,,,,,,,357,6734,6780,6801,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,818,852,877,,,,,,,,,853,7276,7323,7347,,,,
mainnet,default,headless-kittypunch-swap-1,0,20944,,,,,20952,29168,,,29180,47682,,,,,,,47730,54200,,
mainnet,default,headless-kittypunch-swap-2,0,1902,,,,,,,1915,8215,8259,26445,,,,,,,26489,33324,,
