network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,964,1011,1080,,,,,,,,,1011,4619,4651,4720,,,,
testnet,default,transfer-erc20-test,,,0,701,706,781,,,,,,,,,709,4364,4396,4468,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,974,996,1105,,,,,,,996,4369,,,4381,4485,,,998,8827
testnet,default,transfer-cadence-test,,,0,539,587,667,,,,,,,587,3993,,,4015,7241,,,589,8432
mainnet,default,transfer-test,,,0,1332,1361,1438,,,,,,,,,1362,5035,5054,5130,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,868,871,988,,,,,,,872,6813,,,6856,6973,,,873,9057
testnet,ALCHEMY_URL,transfer-test,,,0,970,1013,1120,,,,,,,,,1014,5317,5353,5488,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,959,960,1139,,,,,,,,,963,4996,5043,5147,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1058,1059,1183,,,,,,,,,1059,8359,8383,8507,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,704,708,783,,,,,,,,,709,4334,4347,4415,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,725,759,833,,,,,,,,,762,4397,4399,4469,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1305,1312,1388,,,,,,,,,1312,8257,8275,8350,,,,
mainnet,default,headless-kittypunch-swap-3,0,17714,,,,,17746,102878,,,102901,118628,,,,,,,118658,129531,,
mainnet,default,headless-kittypunch-swap-4,0,1856,,,,,,,1868,5149,5165,20977,,,,,,,21025,29374,,
