network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,375,407,415,,,408,3474,3487,3495,,
testnet,default,transfer-erc20-test,0,201,201,213,,,204,3272,3285,3294,,
testnet,default,transfer-cadence-soft-finality-test,0,438,442,485,442,3516,,,3562,3610,444,7702
testnet,default,transfer-cadence-test,0,242,244,266,245,3317,,,3364,6997,246,7500
mainnet,default,transfer-test,0,381,404,414,,,405,3568,3589,3598,,
testnet,ALCHEMY_URL,transfer-test,0,385,404,454,,,405,3696,3737,3770,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,339,354,399,,,357,3585,3586,3608,,
mainnet,ALCHEMY_URL,transfer-test,0,322,359,412,,,360,6873,6877,6895,,
testnet,QUICKNODE_URL,transfer-test,0,216,253,263,,,255,3320,3340,3347,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,209,253,265,,,256,3324,3341,3350,,
mainnet,QUICKNODE_URL,transfer-test,0,185,203,212,,,203,6489,6509,6517,,
