network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,730,753,784,,,754,4036,4075,4109,,
testnet,default,transfer-erc20-test,0,719,755,805,,,757,4067,4074,4181,,
testnet,default,transfer-cadence-soft-finality-test,0,450,492,540,493,4729,,,4765,4815,494,7869
testnet,default,transfer-cadence-test,0,450,479,548,480,5768,,,5797,7456,481,7852
mainnet,default,transfer-test,0,1336,1354,1441,,,1355,8216,8241,8328,,
mainnet,default,transfer-cadence-soft-finality-test,0,835,874,1005,875,5840,,,5886,6018,876,10427
testnet,ALCHEMY_URL,transfer-test,0,764,807,868,,,807,4372,4377,4446,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,656,656,728,,,658,4212,4230,4305,,
mainnet,ALCHEMY_URL,transfer-test,0,927,954,1077,,,955,8160,8184,8282,,
testnet,QUICKNODE_URL,transfer-test,0,579,604,639,,,605,3925,3930,3965,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,683,702,746,,,705,4021,4069,4106,,
mainnet,QUICKNODE_URL,transfer-test,0,1040,1056,1143,,,1057,7913,7942,8029,,
