network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1090,1102,1164,,,1103,4687,4730,4790,,
testnet,default,transfer-erc20-test,0,893,914,1026,,,917,7753,7783,7845,,
testnet,default,transfer-cadence-soft-finality-test,0,591,628,693,628,5083,,,5102,5167,630,8279
testnet,default,transfer-cadence-test,0,476,513,639,514,4925,,,4933,7491,516,8124
mainnet,default,transfer-test,0,818,853,926,,,854,7558,7559,7630,,
mainnet,default,transfer-cadence-soft-finality-test,0,885,886,1047,887,7297,,,7328,7521,888,13203
testnet,ALCHEMY_URL,transfer-test,0,1278,1308,1425,,,1309,8334,8378,8464,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1072,1110,1225,,,1113,8133,8176,8310,,
mainnet,ALCHEMY_URL,transfer-test,0,3785,3822,3920,,,3823,11238,11275,11369,,
testnet,QUICKNODE_URL,transfer-test,0,715,758,825,,,758,7610,7652,7718,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,692,705,780,,,708,7602,7613,7685,,
mainnet,QUICKNODE_URL,transfer-test,0,878,903,975,,,904,7611,7659,7731,,
