network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,955,954,1014,,,,,,,955,4243,4283,4318,,,,
testnet,default,transfer-erc20-test,,,0,499,505,570,,,,,,,508,3798,3837,3874,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,433,443,480,,,,,443,4669,,,4712,4749,,,444,7815
testnet,default,transfer-cadence-test,,,0,451,458,543,,,,,458,4665,,,4683,6997,,,460,7784
mainnet,default,transfer-test,,,0,838,856,866,,,,,,,857,7138,7151,7160,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,563,583,634,,,,,583,7123,,,7131,7185,,,585,9237
testnet,ALCHEMY_URL,transfer-test,,,0,519,554,611,,,,,,,555,3969,3976,4083,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,679,702,804,,,,,,,705,4231,4279,4342,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,529,554,597,,,,,,,555,7134,7148,7189,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,367,404,413,,,,,,,405,3471,3518,3527,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,317,350,363,,,,,,,353,3421,3421,3430,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,430,453,463,,,,,,,454,3524,3569,3578,,,,
mainnet,default,headless-kittypunch-swap-1,0,21341,,,,,21381,29591,29618,47778,,,,,,,47817,54250,,
