network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,424,464,473,,,,,,,465,3536,3579,3588,,,,
testnet,default,transfer-erc20-test,,,0,264,307,319,,,,,,,310,3381,3422,3432,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,420,428,467,,,,,429,4573,,,4617,4658,,,430,7700
testnet,default,transfer-cadence-test,,,0,238,243,267,,,,,244,3347,,,3356,7303,,,245,7518
mainnet,default,transfer-test,,,0,713,718,728,,,,,,,719,7007,7053,7062,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,777,813,865,,,,,814,7557,,,7593,7644,,,815,11753
testnet,ALCHEMY_URL,transfer-test,,,0,541,562,610,,,,,,,563,3934,3981,4025,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,499,510,554,,,,,,,513,3915,3931,3984,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,283,306,316,,,,,,,307,3379,3420,3429,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,311,357,370,,,,,,,360,3432,3477,3488,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,289,308,318,,,,,,,309,6593,6634,6644,,,,
mainnet,default,headless-kittypunch-swap-3,0,18005,,,,,18015,21480,21498,37237,,,,,,,37238,44586,,
