network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,452,454,459,,,,,,,454,6705,6711,6717,,,,
testnet,default,transfer-erc20-test,,,0,222,253,262,,,,,,,256,3294,3340,3347,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,388,398,439,,,,,398,4559,,,4565,4605,,,400,7686
testnet,default,transfer-cadence-test,,,0,224,230,248,,,,,230,3352,,,3357,6842,,,232,7517
mainnet,default,transfer-test,,,0,475,508,513,,,,,,,508,6755,6762,6767,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,292,329,407,,,,,329,9362,,,9380,9429,,,330,12424
testnet,ALCHEMY_URL,transfer-test,,,0,527,556,615,,,,,,,557,3981,3990,4024,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,563,609,660,,,,,,,612,4071,4104,4142,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,219,252,258,,,,,,,253,3287,3333,3338,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,224,253,264,,,,,,,256,3295,3341,3348,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,534,553,560,,,,,,,554,6799,6817,6823,,,,
mainnet,default,headless-kittypunch-swap-3,0,18142,,,,,18162,21730,21730,37349,,,,,,,37378,44750,,
