network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,758,762,834,,,763,7682,7721,7791,,
testnet,default,transfer-erc20-test,0,645,657,732,,,659,7556,7577,7648,,
testnet,default,transfer-cadence-soft-finality-test,0,569,607,719,608,7152,,,7152,7260,609,10487
testnet,default,transfer-cadence-test,0,616,639,726,640,3965,,,3965,7550,641,8411
mainnet,default,transfer-test,0,991,1011,1085,,,1012,7941,7973,8046,,
testnet,ALCHEMY_URL,transfer-test,0,904,910,1175,,,910,8942,8970,9075,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1515,1562,1666,,,1566,6284,6315,6587,,
mainnet,ALCHEMY_URL,transfer-test,0,1183,1216,1470,,,1217,5580,5610,5713,,
testnet,QUICKNODE_URL,transfer-test,0,646,656,727,,,657,7571,7576,7647,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,680,708,781,,,710,7608,7612,7683,,
mainnet,QUICKNODE_URL,transfer-test,0,715,759,833,,,760,7692,7718,7793,,
