network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1054,1072,1142,,,1072,4703,4745,4816,,
testnet,default,transfer-erc20-test,0,826,869,941,,,871,4486,4499,4568,,
testnet,default,transfer-cadence-soft-finality-test,0,835,866,972,867,4271,,,4285,4390,869,8703
testnet,default,transfer-cadence-test,0,529,573,662,574,3961,,,3992,7001,575,7272
mainnet,default,transfer-test,0,1139,1175,1250,,,1176,8103,8117,8191,,
mainnet,default,transfer-cadence-soft-finality-test,0,745,758,872,759,7830,,,7852,7968,760,12306
testnet,ALCHEMY_URL,transfer-test,0,1875,1889,2158,,,1890,6598,6642,6755,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1758,1788,2063,,,1791,6282,6283,6419,,
mainnet,ALCHEMY_URL,transfer-test,0,1158,1179,1321,,,1180,14917,14962,15082,,
testnet,QUICKNODE_URL,transfer-test,0,795,817,888,,,818,4448,4493,4564,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,797,819,891,,,822,4431,4449,4518,,
mainnet,QUICKNODE_URL,transfer-test,0,800,821,897,,,822,7748,7772,7846,,
