network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,503,509,541,,,510,3763,3776,3804,,
testnet,default,transfer-erc20-test,0,320,360,393,,,363,3612,3628,3658,,
testnet,default,transfer-cadence-soft-finality-test,0,508,540,602,540,3828,,,3858,3933,542,7029
testnet,default,transfer-cadence-test,1,361,391,435,392,3592,,,3609,5783,394,5736
mainnet,default,transfer-test,0,722,765,800,,,766,7318,7349,7383,,
mainnet,default,transfer-cadence-soft-finality-test,0,634,634,715,635,5388,,,5430,5511,636,10766
testnet,ALCHEMY_URL,transfer-test,0,539,564,603,,,565,3978,3987,4043,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,440,460,513,,,462,3877,3884,3928,,
mainnet,ALCHEMY_URL,transfer-test,0,688,714,752,,,715,7298,7302,7343,,
testnet,QUICKNODE_URL,transfer-test,0,319,356,385,,,357,3620,3631,3661,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,456,461,497,,,464,3739,3785,3818,,
mainnet,QUICKNODE_URL,transfer-test,1,519,561,595,,,562,7112,7144,7177,,
