network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,653,662,731,,,662,7563,7588,7656,,
testnet,default,transfer-erc20-test,0,622,656,728,,,659,7544,7584,7653,,
testnet,default,transfer-cadence-soft-finality-test,0,565,610,718,610,7136,,,7136,7239,612,10450
testnet,default,transfer-cadence-test,0,552,600,686,600,6050,,,6097,8912,602,9366
mainnet,default,transfer-test,1,924,959,1036,,,960,7906,7936,8011,,
testnet,ALCHEMY_URL,transfer-test,0,5964,5990,6223,,,5991,9630,9675,9770,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,3423,3425,3663,,,3428,8210,8215,8603,,
mainnet,ALCHEMY_URL,transfer-test,0,2273,2317,2878,,,2317,7092,7113,7302,,
testnet,QUICKNODE_URL,transfer-test,0,602,608,677,,,609,7509,7542,7616,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,621,659,731,,,662,7543,7591,7663,,
mainnet,QUICKNODE_URL,transfer-test,0,728,762,839,,,763,7709,7742,7817,,
