network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,893,906,926,,,908,4086,4092,4116,,
testnet,default,transfer-erc20-test,0,710,755,776,,,758,4014,4036,4056,,
testnet,default,transfer-cadence-soft-finality-test,0,403,449,471,450,3541,,,3569,3589,451,7630
testnet,default,transfer-cadence-test,0,249,295,332,296,3410,,,3415,6311,298,6510
mainnet,default,transfer-test,0,816,856,884,,,857,13730,13757,13784,,
mainnet,default,transfer-cadence-soft-finality-test,0,809,821,908,821,31867,,,31878,31948,823,31868
testnet,ALCHEMY_URL,transfer-test,0,560,602,664,,,602,4075,4123,4184,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,500,502,561,,,505,3859,3873,3920,,
mainnet,ALCHEMY_URL,transfer-test,0,1386,1411,1568,,,1411,8886,8921,8989,,
testnet,QUICKNODE_URL,transfer-test,0,688,704,725,,,705,7082,7113,7132,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,523,555,578,,,558,3713,3735,3755,,
mainnet,QUICKNODE_URL,transfer-test,0,768,801,825,,,802,13652,13657,13681,,
