network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,594,612,668,,,613,7340,7352,7407,,
testnet,default,transfer-erc20-test,0,573,612,678,,,615,7404,7454,7514,,
testnet,default,transfer-cadence-soft-finality-test,0,532,546,637,546,4867,,,4884,4974,548,8152
testnet,default,transfer-cadence-test,0,494,501,577,502,6975,,,6980,9749,504,10264
mainnet,default,transfer-test,0,560,561,619,,,561,4260,4290,4348,,
testnet,ALCHEMY_URL,transfer-test,0,1562,1582,1842,,,1583,8979,8981,9103,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1016,1022,1146,,,1024,8690,8735,8850,,
mainnet,ALCHEMY_URL,transfer-test,0,825,867,1126,,,867,5187,5206,5454,,
testnet,QUICKNODE_URL,transfer-test,0,552,561,617,,,562,7291,7295,7351,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,583,612,678,,,615,7412,7456,7519,,
mainnet,QUICKNODE_URL,transfer-test,0,2539,2554,2613,,,2555,9322,9339,9398,,
