network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,700,714,741,,,714,3963,3980,4007,,
testnet,default,transfer-erc20-test,0,484,510,543,,,513,3754,3781,3811,,
testnet,default,transfer-cadence-soft-finality-test,0,874,886,949,885,4074,,,4101,4154,887,8298
testnet,default,transfer-cadence-test,0,484,527,567,528,3695,,,3695,6909,529,7922
mainnet,default,transfer-test,1,1115,1122,1146,,,1123,7553,7604,7627,,
mainnet,default,transfer-cadence-soft-finality-test,0,493,507,574,507,10051,,,10051,10117,509,12145
testnet,ALCHEMY_URL,transfer-test,0,820,868,971,,,867,4521,4541,4626,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,650,663,776,,,664,4256,4293,4360,,
mainnet,ALCHEMY_URL,transfer-test,0,657,664,722,,,664,7520,7554,7658,,
testnet,QUICKNODE_URL,transfer-test,0,370,409,437,,,410,3646,3680,3707,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,354,358,390,,,361,3602,3629,3659,,
mainnet,QUICKNODE_URL,transfer-test,0,956,971,995,,,972,7399,7406,7429,,
