network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,323,356,367,,,,,,,356,3424,3438,3446,,,,
testnet,default,transfer-erc20-test,,,0,181,204,217,,,,,,,207,3272,3291,3300,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,332,340,382,,,,,340,3446,,,3479,3523,,,342,7615
testnet,default,transfer-cadence-test,,,0,229,238,259,,,,,238,3416,,,3416,6629,,,240,7590
mainnet,default,transfer-test,,,0,482,506,515,,,,,,,506,13197,13232,13242,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,388,412,462,,,,,413,6030,,,6045,6096,,,414,12360
testnet,ALCHEMY_URL,transfer-test,,,0,580,606,638,,,,,,,606,3829,3854,3887,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,528,557,579,,,,,,,560,6958,6977,6995,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,533,558,598,,,,,,,559,13594,13606,13644,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,204,202,211,,,,,,,203,3268,3279,3288,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,231,254,267,,,,,,,257,6529,6565,6575,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,381,404,415,,,,,,,405,13685,13735,13744,,,,
mainnet,default,headless-kittypunch-swap-3,0,17694,,,,,17725,20453,20458,36197,,,,,,,36205,50150,,
