network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,569,607,638,,,608,7060,7080,7106,,
testnet,default,transfer-erc20-test,0,283,307,337,,,310,6760,6768,6808,,
testnet,default,transfer-cadence-soft-finality-test,0,576,610,676,611,4911,,,4940,4997,612,9162
testnet,default,transfer-cadence-test,0,415,436,481,437,4677,,,4720,8203,439,8935
mainnet,default,transfer-test,0,763,761,801,,,762,7302,7327,7360,,
mainnet,default,transfer-cadence-soft-finality-test,0,615,631,707,632,7551,,,7572,7647,632,12895
testnet,ALCHEMY_URL,transfer-test,0,416,457,506,,,458,7080,7120,7155,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,450,457,500,,,459,7043,7088,7127,,
mainnet,ALCHEMY_URL,transfer-test,0,493,505,543,,,506,7082,7082,7119,,
testnet,QUICKNODE_URL,transfer-test,0,488,511,538,,,512,6983,7033,7059,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,469,510,543,,,513,7002,7031,7062,,
mainnet,QUICKNODE_URL,transfer-test,0,463,507,547,,,507,7045,7082,7117,,
