network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,831,860,936,,,861,4506,4541,4611,,
testnet,default,transfer-erc20-test,0,659,708,783,,,711,4343,4350,4422,,
testnet,default,transfer-cadence-soft-finality-test,0,850,868,972,868,4246,,,4246,4359,870,8702
testnet,default,transfer-cadence-test,0,546,591,675,592,4018,,,4063,7009,594,7339
mainnet,default,transfer-test,0,1097,1112,1184,,,1113,4929,4962,5123,,
mainnet,default,transfer-cadence-soft-finality-test,0,743,790,1003,791,7742,,,7777,8597,792,9939
testnet,ALCHEMY_URL,transfer-test,0,694,711,827,,,712,4632,4648,4748,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,642,660,760,,,663,4418,4451,4558,,
mainnet,ALCHEMY_URL,transfer-test,0,666,708,815,,,709,7716,7733,7827,,
testnet,QUICKNODE_URL,transfer-test,0,617,662,734,,,663,4290,4300,4372,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,592,607,680,,,610,4229,4246,4317,,
mainnet,QUICKNODE_URL,transfer-test,0,682,711,782,,,712,7709,7735,7805,,
