network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,523,557,577,,,558,6934,6973,6990,,
testnet,default,transfer-erc20-test,0,287,302,325,,,305,6683,6687,6706,,
testnet,default,transfer-cadence-soft-finality-test,0,519,566,622,567,5854,,,5854,5905,569,10075
testnet,default,transfer-cadence-test,0,318,367,401,368,5619,,,5651,8804,369,9844
mainnet,default,transfer-test,0,505,507,532,,,508,13361,13393,13417,,
mainnet,default,transfer-cadence-soft-finality-test,0,1342,1390,1458,1391,6178,,,6224,6999,1392,11521
testnet,ALCHEMY_URL,transfer-test,0,345,356,400,,,357,6881,6889,6919,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,548,557,588,,,560,7044,7074,7108,,
mainnet,ALCHEMY_URL,transfer-test,0,484,507,531,,,508,6979,7002,7027,,
testnet,QUICKNODE_URL,transfer-test,0,296,306,325,,,307,6688,6726,6744,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,303,307,331,,,310,6693,6742,6763,,
mainnet,QUICKNODE_URL,transfer-test,0,471,506,531,,,507,6942,6977,7000,,
