network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1022,1060,1122,,,,,,,,,1060,7858,7864,7924,,,,
testnet,default,transfer-erc20-test,,,0,1048,1057,1168,,,,,,,,,1060,7951,7966,8029,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,547,558,624,,,,,,,559,7088,,,7088,7154,,,560,9220
testnet,default,transfer-cadence-test,,,0,648,682,774,,,,,,,683,6104,,,6120,8015,,,685,8283
mainnet,default,transfer-test,,,0,814,857,934,,,,,,,,,858,7563,7609,7681,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,621,651,838,,,,,,,651,8042,,,8048,8178,,,653,12712
testnet,ALCHEMY_URL,transfer-test,,,0,923,954,1088,,,,,,,,,955,8383,8400,8518,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,767,804,912,,,,,,,,,807,7915,7957,8065,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,808,856,1001,,,,,,,,,857,8031,8036,8164,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,737,752,824,,,,,,,,,753,7650,7685,7756,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,654,654,730,,,,,,,,,657,7563,7588,7662,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,635,654,725,,,,,,,,,655,7355,7381,7457,,,,
mainnet,default,headless-kittypunch-swap-1,0,21572,,,,,21619,29817,,,29823,48265,,,,,,,48308,54861,,
mainnet,default,headless-kittypunch-swap-2,0,2765,,,,,,,2776,9001,9013,27621,,,,,,,27655,34685,,
