network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,631,662,697,,,,,,,,,663,7202,7244,7279,,,,
testnet,default,transfer-erc20-test,,,0,810,816,874,,,,,,,,,819,7358,7403,7442,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,479,519,572,,,,,,,519,6874,,,6896,6951,,,521,10008
testnet,default,transfer-cadence-test,,,0,502,542,599,,,,,,,543,6922,,,6922,9022,,,544,10047
mainnet,default,transfer-test,,,0,879,918,943,,,,,,,,,919,7369,7401,7425,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,418,430,498,,,,,,,431,8308,,,8340,8421,,,432,12661
testnet,ALCHEMY_URL,transfer-test,,,0,707,713,765,,,,,,,,,714,7353,7396,7438,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,943,968,1019,,,,,,,,,971,7591,7607,7654,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,843,867,926,,,,,,,,,867,7521,7549,7599,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,502,514,533,,,,,,,,,515,6896,6945,6964,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,397,408,431,,,,,,,,,411,6792,6838,6860,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,800,816,840,,,,,,,,,817,4042,4082,4106,,,,
mainnet,default,headless-kittypunch-swap-1,0,20695,,,,,20722,29024,,,29037,47374,,,,,,,47417,53972,,
mainnet,default,headless-kittypunch-swap-2,0,2060,,,,,,,2063,8298,8316,26796,,,,,,,26798,33477,,
