network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,678,707,765,,,707,4173,4181,4237,,
testnet,default,transfer-erc20-test,0,472,505,561,,,508,3983,3989,4042,,
testnet,default,transfer-cadence-soft-finality-test,0,652,661,745,661,4012,,,4035,4120,663,8362
testnet,default,transfer-cadence-test,0,467,480,564,480,3827,,,3856,6921,482,7093
mainnet,default,transfer-test,0,707,711,775,,,712,7502,7528,7591,,
mainnet,default,transfer-cadence-soft-finality-test,0,1377,1382,1483,1382,7398,,,7432,7534,1383,11813
testnet,ALCHEMY_URL,transfer-test,0,1070,1112,1361,,,1113,4994,5001,5125,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,754,760,880,,,763,4755,4794,4900,,
mainnet,ALCHEMY_URL,transfer-test,0,884,914,1018,,,915,8084,8135,8253,,
testnet,QUICKNODE_URL,transfer-test,0,481,505,558,,,506,3988,4037,4091,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,542,555,613,,,558,4030,4038,4092,,
mainnet,QUICKNODE_URL,transfer-test,0,588,609,673,,,610,7743,7774,7835,,
