network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,686,702,755,,,703,7320,7349,7389,,
testnet,default,transfer-erc20-test,0,743,759,800,,,762,7330,7332,7369,,
testnet,default,transfer-cadence-soft-finality-test,0,393,430,486,431,6800,,,6815,6870,432,9978
testnet,default,transfer-cadence-test,0,359,400,456,401,5639,,,5681,7809,402,7726
mainnet,default,transfer-test,0,1441,1458,1498,,,1459,8040,8056,8095,,
mainnet,default,transfer-cadence-soft-finality-test,0,514,531,613,532,10526,,,10526,10607,533,11568
testnet,ALCHEMY_URL,transfer-test,0,851,852,960,,,853,8006,8048,8152,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,699,708,805,,,710,7709,7752,7830,,
mainnet,ALCHEMY_URL,transfer-test,0,832,853,940,,,855,7946,7994,8088,,
testnet,QUICKNODE_URL,transfer-test,0,286,303,335,,,304,6809,6833,6865,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,224,251,283,,,253,6741,6781,6812,,
mainnet,QUICKNODE_URL,transfer-test,0,2699,2711,2751,,,2712,9293,9300,9339,,
