network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,641,662,682,,,,,,,,,663,3826,3831,3849,,,,
testnet,default,transfer-erc20-test,,,0,398,409,432,,,,,,,,,411,3575,3575,3595,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,568,613,666,,,,,,,614,3826,,,3828,3882,,,615,6993
testnet,default,transfer-cadence-test,,,0,312,349,382,,,,,,,350,3500,,,3519,7232,,,352,7727
mainnet,default,transfer-test,,,0,502,510,535,,,,,,,,,511,6944,6990,7013,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,436,470,537,,,,,,,471,4005,,,4043,4210,,,472,10375
testnet,ALCHEMY_URL,transfer-test,,,0,1188,1225,1256,,,,,,,,,1226,4547,4594,4631,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,537,561,610,,,,,,,,,564,3820,3834,3866,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,529,561,587,,,,,,,,,562,7058,7092,7121,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,321,358,378,,,,,,,,,359,3522,3523,3542,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,365,408,434,,,,,,,,,411,3572,3575,3595,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,418,458,483,,,,,,,,,459,3663,3677,3701,,,,
mainnet,default,headless-kittypunch-swap-3,0,17889,,,,,17930,22552,,,22592,38389,,,,,,,38400,46268,,
mainnet,default,headless-kittypunch-swap-4,0,1644,,,,,,,1687,5463,5485,21053,,,,,,,21097,28511,,
