network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,720,756,819,,,,,,,,,756,4251,4285,4346,,,,
testnet,default,transfer-erc20-test,,,0,696,706,820,,,,,,,,,708,4343,4389,4452,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,477,509,574,,,,,,,509,4901,,,4931,4997,,,511,7036
testnet,default,transfer-cadence-test,,,0,430,458,571,,,,,,,459,4867,,,4883,7075,,,461,7010
mainnet,default,transfer-test,,,1,412,455,527,,,,,,,,,456,7154,7194,7264,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,606,625,742,,,,,,,625,11433,,,11465,11583,,,627,11433
testnet,ALCHEMY_URL,transfer-test,,,0,785,806,916,,,,,,,,,807,4651,4683,4813,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,802,807,920,,,,,,,,,809,4824,4849,4975,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1154,1157,1259,,,,,,,,,1158,8267,8269,8366,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,568,603,678,,,,,,,,,604,7555,7587,7661,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,518,552,627,,,,,,,,,555,4195,4222,4295,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,370,401,473,,,,,,,,,402,7104,7126,7198,,,,
mainnet,default,headless-kittypunch-swap-1,0,20685,,,,,20718,21911,,,21927,40214,,,,,,,40248,43593,,
mainnet,default,headless-kittypunch-swap-2,0,2959,,,,,,,2959,5570,5576,24261,,,,,,,24309,30647,,
