network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,707,713,743,,,714,7179,7195,7224,,
testnet,default,transfer-erc20-test,0,496,510,540,,,513,6976,6993,7022,,
testnet,default,transfer-cadence-soft-finality-test,0,4298,4335,4398,4336,8535,,,8570,8629,4337,12775
testnet,default,transfer-cadence-test,0,369,411,470,412,5752,,,5773,9398,414,10000
mainnet,default,transfer-test,0,385,408,443,,,409,6927,6942,6977,,
mainnet,default,transfer-cadence-soft-finality-test,0,628,629,707,630,5271,,,5272,5347,631,9584
testnet,ALCHEMY_URL,transfer-test,0,531,563,607,,,564,7197,7198,7236,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,716,718,770,,,721,7313,7356,7399,,
mainnet,ALCHEMY_URL,transfer-test,0,411,459,498,,,460,6996,7043,7076,,
testnet,QUICKNODE_URL,transfer-test,0,380,407,434,,,408,6857,6887,6913,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,463,510,542,,,512,7003,7041,7071,,
mainnet,QUICKNODE_URL,transfer-test,0,601,615,649,,,615,7131,7146,7180,,
