network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,736,759,816,,,759,7526,7527,7583,,
testnet,default,transfer-erc20-test,0,557,606,668,,,609,7364,7379,7438,,
testnet,default,transfer-cadence-soft-finality-test,0,501,516,600,516,5895,,,5901,5991,517,9177
testnet,default,transfer-cadence-test,0,537,541,616,541,5925,,,5926,9969,543,10301
mainnet,default,transfer-test,0,820,860,922,,,861,7827,7836,7986,,
testnet,ALCHEMY_URL,transfer-test,0,1231,1265,1508,,,1266,9215,9239,9356,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1125,1160,1413,,,1163,5650,5657,5919,,
mainnet,ALCHEMY_URL,transfer-test,0,813,861,980,,,862,7966,7975,8085,,
testnet,QUICKNODE_URL,transfer-test,0,556,555,613,,,556,7325,7335,7393,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,543,557,619,,,560,7333,7339,7399,,
mainnet,QUICKNODE_URL,transfer-test,0,539,556,618,,,557,7706,7739,7799,,
