network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,682,704,738,,,,,,,,,705,3954,3982,4017,,,,
testnet,default,transfer-erc20-test,,,0,668,702,748,,,,,,,,,705,3992,4029,4067,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,476,513,574,,,,,,,514,3675,,,3675,3711,,,515,6792
testnet,default,transfer-cadence-test,,,0,480,520,605,,,,,,,521,4801,,,4843,7148,,,523,7923
mainnet,default,transfer-test,,,0,941,961,985,,,,,,,,,962,13804,13817,13841,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,577,582,648,,,,,,,582,6619,,,6656,6750,,,584,9733
testnet,ALCHEMY_URL,transfer-test,,,0,496,503,596,,,,,,,,,504,3969,3984,4043,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,424,457,508,,,,,,,,,460,3926,3939,3987,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,766,806,895,,,,,,,,,807,4207,4234,4291,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,364,404,423,,,,,,,,,405,3564,3574,3593,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,376,402,426,,,,,,,,,405,3573,3621,3642,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,687,707,731,,,,,,,,,708,7126,7153,7177,,,,
mainnet,default,headless-kittypunch-swap-1,0,22125,,,,,22173,31524,,,31565,50486,,,,,,,50522,57371,,
mainnet,default,headless-kittypunch-swap-2,0,2558,,,,,,,2583,9019,9064,27394,,,,,,,27430,34795,,
