network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,897,909,983,,,,,,,,,910,7844,7876,7954,,,,
testnet,default,transfer-erc20-test,,,0,873,910,989,,,,,,,,,911,7844,7882,7957,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,666,703,810,,,,,,,704,4127,,,4126,4230,,,704,8563
testnet,default,transfer-cadence-test,,,0,565,600,700,,,,,,,601,7319,,,7338,8788,,,602,9538
mainnet,default,transfer-test,,,0,808,812,882,,,,,,,,,812,7512,7528,7599,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,735,759,881,,,,,,,759,18635,,,18635,18836,,,761,18635
testnet,ALCHEMY_URL,transfer-test,,,0,1187,1209,1328,,,,,,,,,1210,8375,8423,501924,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,962,962,1085,,,,,,,,,964,8025,8034,226205,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,900,908,1009,,,,,,,,,909,7987,8027,8122,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,886,912,987,,,,,,,,,913,7845,7870,7944,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,859,858,937,,,,,,,,,861,7767,7791,7862,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1305,1308,1379,,,,,,,,,1308,8006,8018,8088,,,,
mainnet,default,headless-kittypunch-swap-1,0,21576,,,,,21593,23927,,,23936,43253,,,,,,,43279,50180,,
mainnet,default,headless-kittypunch-swap-2,0,2914,,,,,,,2962,6460,6504,25170,,,,,,,25183,32074,,
mainnet,default,headless-kittypunch-swap-3,0,18446,,,,,18477,20874,,,20914,36765,,,,,,,36772,42105,,
mainnet,default,headless-kittypunch-swap-4,0,1640,,,,,,,1668,5049,5050,20921,,,,,,,20937,29309,,
