network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,716,714,771,,,715,7472,7502,7558,,
testnet,default,transfer-erc20-test,0,540,562,626,,,565,7360,7401,7463,,
testnet,default,transfer-cadence-soft-finality-test,0,673,680,771,681,5113,,,5119,5208,682,9492
testnet,default,transfer-cadence-test,0,492,493,567,494,7064,,,7073,9684,495,10360
mainnet,default,transfer-test,0,742,765,823,,,765,7536,7555,7613,,
mainnet,default,transfer-cadence-soft-finality-test,0,728,761,858,762,7611,,,7651,8050,763,11966
testnet,ALCHEMY_URL,transfer-test,0,763,765,878,,,766,7945,7961,8070,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,759,764,876,,,767,8034,8063,8175,,
mainnet,ALCHEMY_URL,transfer-test,1,1002,1020,1123,,,1021,8284,8317,8424,,
testnet,QUICKNODE_URL,transfer-test,0,515,561,619,,,562,7335,7349,7405,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,506,515,576,,,518,7291,7304,7362,,
mainnet,QUICKNODE_URL,transfer-test,0,729,766,825,,,767,7558,7606,7666,,
