network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,937,970,991,,,971,4130,4135,4153,,
testnet,default,transfer-erc20-test,0,338,357,381,,,360,3522,3525,3545,,
testnet,default,transfer-cadence-soft-finality-test,0,687,721,774,722,3901,,,3936,3990,723,7062
testnet,default,transfer-cadence-test,0,398,448,486,449,3666,,,3697,6972,450,6829
mainnet,default,transfer-test,0,1048,1071,1095,,,1072,7499,7502,7525,,
mainnet,default,transfer-cadence-soft-finality-test,0,719,722,788,722,8657,,,8682,8749,724,10808
testnet,ALCHEMY_URL,transfer-test,0,642,662,732,,,663,4206,4234,4304,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,560,560,628,,,562,4121,4133,4211,,
mainnet,ALCHEMY_URL,transfer-test,0,778,816,876,,,817,7502,7552,7605,,
testnet,QUICKNODE_URL,transfer-test,0,363,407,427,,,408,3568,3573,3591,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,418,459,482,,,461,3622,3624,3645,,
mainnet,QUICKNODE_URL,transfer-test,0,959,968,992,,,969,7393,7398,7422,,
