network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,584,606,633,,,607,7061,7086,7111,,
testnet,default,transfer-erc20-test,0,324,357,389,,,360,6812,6839,6866,,
testnet,default,transfer-cadence-soft-finality-test,0,499,513,573,514,6740,,,6740,6796,516,10995
testnet,default,transfer-cadence-test,0,364,402,458,402,5602,,,5605,8979,404,9846
mainnet,default,transfer-test,0,1226,1224,1261,,,1225,7866,7908,7945,,
testnet,ALCHEMY_URL,transfer-test,0,528,561,607,,,561,7271,7295,7345,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,494,510,550,,,512,7144,7144,7180,,
mainnet,ALCHEMY_URL,transfer-test,0,589,612,649,,,612,3967,3979,4016,,
testnet,QUICKNODE_URL,transfer-test,1,503,509,535,,,510,6960,6988,7014,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,395,407,437,,,410,6858,6889,6916,,
mainnet,QUICKNODE_URL,transfer-test,0,658,662,694,,,663,7433,7450,7486,,
