network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,612,657,666,,,658,6933,6966,6975,,
testnet,default,transfer-erc20-test,0,283,304,317,,,306,6585,6611,6622,,
testnet,default,transfer-cadence-soft-finality-test,0,412,417,460,417,3560,,,3582,3625,419,7747
testnet,default,transfer-cadence-test,0,345,352,375,353,5504,,,5539,8265,354,8633
mainnet,default,transfer-test,0,438,456,466,,,457,6732,6769,6777,,
mainnet,default,transfer-cadence-soft-finality-test,0,302,327,382,327,5197,,,5208,5259,329,10422
testnet,ALCHEMY_URL,transfer-test,0,639,658,690,,,659,7079,7127,7144,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,406,404,430,,,407,3592,3598,3615,,
mainnet,ALCHEMY_URL,transfer-test,0,434,455,509,,,456,13507,13529,13566,,
testnet,QUICKNODE_URL,transfer-test,0,263,301,310,,,302,3373,3390,3400,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,271,303,317,,,306,6580,6621,6634,,
mainnet,QUICKNODE_URL,transfer-test,0,435,455,465,,,456,6735,6767,6776,,
