network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,494,506,533,,,507,3731,3738,3765,,
testnet,default,transfer-erc20-test,0,329,357,391,,,360,3599,3640,3671,,
testnet,default,transfer-cadence-soft-finality-test,1,399,437,497,438,3618,,,3661,3724,439,6803
testnet,default,transfer-cadence-test,0,340,380,421,381,3638,,,3664,5777,382,6840
mainnet,default,transfer-test,0,652,655,698,,,656,4006,4043,4084,,
mainnet,default,transfer-cadence-soft-finality-test,0,751,779,859,779,6091,,,6118,6198,781,11506
testnet,ALCHEMY_URL,transfer-test,0,449,455,508,,,456,3835,3841,3891,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,427,458,520,,,460,3931,3947,3998,,
mainnet,ALCHEMY_URL,transfer-test,0,465,505,543,,,506,3845,3889,3929,,
testnet,QUICKNODE_URL,transfer-test,0,306,355,382,,,356,3596,3597,3626,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,384,407,448,,,410,3665,3697,3726,,
mainnet,QUICKNODE_URL,transfer-test,0,432,453,495,,,454,3806,3840,3883,,
