network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,639,656,688,,,,,,,656,3907,3946,3977,,,,
testnet,default,transfer-erc20-test,,,0,434,450,484,,,,,,,453,3673,3675,3708,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,400,414,447,,,,,415,4618,,,4632,4667,,,416,7744
testnet,default,transfer-cadence-test,,,0,286,301,351,,,,,301,4533,,,4576,6462,,,303,6601
mainnet,default,transfer-test,,,0,503,503,509,,,,,,,504,6744,6784,6789,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,272,305,354,,,,,304,7930,,,7935,7998,,,306,11348
testnet,ALCHEMY_URL,transfer-test,,,0,746,754,795,,,,,,,755,4078,4123,4162,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,678,703,737,,,,,,,706,3959,3971,4004,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,676,703,732,,,,,,,704,7208,7212,7252,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,392,401,406,,,,,,,402,3430,3469,3474,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,356,403,412,,,,,,,406,3438,3477,3483,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,382,402,407,,,,,,,402,6644,6677,6682,,,,
mainnet,default,headless-kittypunch-swap-1,0,20885,,,,,20917,29866,29909,48620,,,,,,,48653,55046,,
