network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,661,706,776,,,707,7617,7622,7691,,
testnet,default,transfer-erc20-test,0,621,660,733,,,662,7538,7580,7651,,
testnet,default,transfer-cadence-soft-finality-test,0,595,634,745,635,5032,,,5069,5174,636,8359
testnet,default,transfer-cadence-test,0,544,591,675,592,6057,,,6101,8522,594,9381
mainnet,default,transfer-test,0,643,655,724,,,655,7753,7786,7857,,
testnet,ALCHEMY_URL,transfer-test,0,913,961,1251,,,961,8152,8177,8295,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1017,1064,1170,,,1067,8839,8875,8985,,
mainnet,ALCHEMY_URL,transfer-test,0,813,859,970,,,860,5329,5360,5496,,
testnet,QUICKNODE_URL,transfer-test,0,631,655,725,,,656,7565,7574,7643,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,631,661,733,,,664,7537,7541,7612,,
mainnet,QUICKNODE_URL,transfer-test,0,717,764,925,,,764,7855,7889,7965,,
