network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,692,713,766,,,,,,,714,4163,4187,4263,,,,
testnet,default,transfer-erc20-test,,,0,874,922,1000,,,,,,,925,4349,4393,4446,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,586,603,684,,,,,603,3927,,,3971,4050,,,605,7155
testnet,default,transfer-cadence-test,,,0,398,415,520,,,,,415,4823,,,4857,7271,,,417,8016
mainnet,default,transfer-test,,,0,1185,1224,1251,,,,,,,1224,4445,4494,4517,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,622,628,694,,,,,628,5478,,,5479,5546,,,630,10836
testnet,ALCHEMY_URL,transfer-test,,,0,575,612,668,,,,,,,613,4083,4086,4137,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,566,612,673,,,,,,,614,4047,4084,4144,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1667,1682,1731,,,,,,,1683,5131,5153,5224,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,678,715,734,,,,,,,715,3878,3882,3902,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,457,459,482,,,,,,,461,3622,3629,3649,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,506,510,535,,,,,,,510,6956,6989,7012,,,,
mainnet,default,headless-kittypunch-swap-1,0,21047,,,,,21083,29448,29454,47957,,,,,,,47993,54828,,
