network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,591,608,660,,,608,4074,4080,4132,,
testnet,default,transfer-erc20-test,0,548,554,610,,,557,4023,4033,4086,,
testnet,default,transfer-cadence-soft-finality-test,0,533,541,628,541,3798,,,3811,3899,543,8170
testnet,default,transfer-cadence-test,0,467,476,547,477,3728,,,3745,6845,478,7003
mainnet,default,transfer-test,0,2631,2669,2726,,,2670,9505,9542,9596,,
testnet,ALCHEMY_URL,transfer-test,0,1404,1412,1543,,,1413,5357,5394,5525,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,857,857,973,,,860,4941,4944,5084,,
mainnet,ALCHEMY_URL,transfer-test,0,623,660,716,,,661,4235,4245,4301,,
testnet,QUICKNODE_URL,transfer-test,0,526,556,609,,,557,4021,4032,4084,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,520,557,613,,,560,4025,4031,4084,,
mainnet,QUICKNODE_URL,transfer-test,0,685,713,769,,,714,7634,7682,7737,,
