network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,943,959,1030,,,,,,,,,960,7881,7907,7978,,,,
testnet,default,transfer-erc20-test,,,0,801,805,884,,,,,,,,,808,7748,7753,7830,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,656,699,807,,,,,,,700,6292,,,6331,6440,,,701,9627
testnet,default,transfer-cadence-test,,,0,561,598,694,,,,,,,598,7318,,,7333,8978,,,600,9543
mainnet,default,transfer-test,,,0,1037,1059,1131,,,,,,,,,1060,7782,7801,7877,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,754,782,982,,,,,,,782,7103,,,7116,7258,,,784,9276
testnet,ALCHEMY_URL,transfer-test,,,0,1104,1103,1220,,,,,,,,,1103,8366,8386,8498,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,983,1004,1146,,,,,,,,,1006,8527,8543,8668,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1093,1106,1288,,,,,,,,,1107,8304,8354,8463,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,819,855,926,,,,,,,,,856,7772,7805,7875,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,840,859,938,,,,,,,,,861,7812,7815,7891,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,668,706,782,,,,,,,,,706,4148,4193,4266,,,,
mainnet,default,headless-kittypunch-swap-1,0,21843,,,,,21883,23112,,,23146,41542,,,,,,,41549,45437,,
mainnet,default,headless-kittypunch-swap-2,0,2840,,,,,,,2887,5768,5805,24563,,,,,,,24580,31417,,
