network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,784,808,814,,,,,,,,,809,7046,7091,7095,,,,
testnet,default,transfer-erc20-test,,,0,360,405,414,,,,,,,,,408,6650,6694,6701,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,511,511,546,,,,,,,512,6757,,,6761,7114,,,514,8839
testnet,default,transfer-cadence-test,,,0,240,243,277,,,,,,,244,6505,,,6543,9488,,,245,9639
mainnet,default,transfer-test,,,0,437,459,466,,,,,,,,,460,6708,6755,6760,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,736,751,799,,,,,,,752,6295,,,6302,6350,,,754,10516
testnet,ALCHEMY_URL,transfer-test,,,0,754,764,820,,,,,,,,,764,7354,7368,7424,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,520,557,596,,,,,,,,,560,7064,7066,7100,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,394,410,446,,,,,,,,,412,6937,6959,7005,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,383,407,413,,,,,,,,,407,6644,6646,6650,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,417,460,469,,,,,,,,,463,6700,6707,6714,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,289,304,310,,,,,,,,,305,12957,12958,12964,,,,
mainnet,default,headless-kittypunch-swap-1,0,21208,,,,,21252,23500,,,23506,42040,,,,,,,42077,48508,,
mainnet,default,headless-kittypunch-swap-2,0,2906,,,,,,,2918,6983,7010,26199,,,,,,,26250,33013,,
mainnet,default,headless-kittypunch-swap-3,0,18327,,,,,18372,20401,,,20413,36090,,,,,,,36107,43481,,
mainnet,default,headless-kittypunch-swap-4,0,1755,,,,,,,1779,4963,4985,20846,,,,,,,20859,28221,,
