network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,783,817,870,,,817,4280,4290,4343,,
testnet,default,transfer-erc20-test,0,494,511,568,,,514,3976,3983,4038,,
testnet,default,transfer-cadence-soft-finality-test,0,858,870,958,870,4191,,,4191,4275,871,7463
testnet,default,transfer-cadence-test,0,485,494,563,495,3813,,,3816,7409,496,8168
mainnet,default,transfer-test,0,589,612,667,,,613,7522,7550,7605,,
mainnet,default,transfer-cadence-soft-finality-test,0,1224,1233,2026,1234,7764,,,7767,7860,1235,9959
testnet,ALCHEMY_URL,transfer-test,0,1279,1326,1578,,,1326,5706,5717,5824,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1023,1070,1199,,,1073,4896,4899,5021,,
mainnet,ALCHEMY_URL,transfer-test,0,630,663,735,,,664,13876,13925,13977,,
testnet,QUICKNODE_URL,transfer-test,0,532,561,615,,,562,4024,4031,4084,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,498,503,561,,,506,3966,4003,4057,,
mainnet,QUICKNODE_URL,transfer-test,0,866,867,922,,,868,7861,7910,7964,,
