network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,963,963,1020,,,964,7688,7731,7788,,
testnet,default,transfer-erc20-test,0,706,715,776,,,718,7477,7511,7569,,
testnet,default,transfer-cadence-soft-finality-test,0,866,878,967,878,5332,,,5370,5460,880,8610
testnet,default,transfer-cadence-test,0,505,514,606,514,5960,,,5973,9014,516,9253
mainnet,default,transfer-test,0,716,764,869,,,765,7829,7858,7962,,
mainnet,default,transfer-cadence-soft-finality-test,0,1773,1774,1874,1774,7457,,,7489,8290,1776,9660
testnet,ALCHEMY_URL,transfer-test,0,879,920,1032,,,921,5041,5057,5314,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,880,922,1296,,,925,8046,8071,8181,,
mainnet,ALCHEMY_URL,transfer-test,0,1154,1174,1277,,,1175,8592,8631,8732,,
testnet,QUICKNODE_URL,transfer-test,0,557,562,615,,,562,7324,7351,7413,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,551,561,626,,,563,7327,7353,7412,,
mainnet,QUICKNODE_URL,transfer-test,0,559,562,625,,,562,4405,4444,4507,,
