network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1023,1055,1118,,,1056,4520,4526,4587,,
testnet,default,transfer-erc20-test,0,965,1010,1128,,,1013,4624,4628,4700,,
testnet,default,transfer-cadence-soft-finality-test,0,548,578,693,578,3879,,,3890,3957,580,8144
testnet,default,transfer-cadence-test,0,585,614,743,615,4059,,,4086,7077,617,7255
mainnet,default,transfer-test,0,966,968,1039,,,969,7674,7678,7749,,
mainnet,default,transfer-cadence-soft-finality-test,0,774,788,916,789,31926,,,31945,32077,791,31926
testnet,ALCHEMY_URL,transfer-test,0,946,955,1057,,,956,4741,4788,4883,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,873,907,1025,,,909,4685,4730,4831,,
mainnet,ALCHEMY_URL,transfer-test,0,1035,1055,1200,,,1056,8416,8439,8573,,
testnet,QUICKNODE_URL,transfer-test,0,896,904,976,,,905,4532,4579,4649,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,958,1005,1084,,,1008,4653,4679,4750,,
mainnet,QUICKNODE_URL,transfer-test,0,752,754,825,,,754,7455,7480,7552,,
