network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,967,1008,1068,,,1009,7810,7838,7897,,
testnet,default,transfer-erc20-test,0,735,763,827,,,765,7536,7585,7643,,
testnet,default,transfer-cadence-soft-finality-test,0,683,687,782,687,7286,,,7326,7421,689,10575
testnet,default,transfer-cadence-test,0,499,506,575,506,5989,,,5998,8903,508,9279
mainnet,default,transfer-test,0,1156,1162,1224,,,1162,4713,4750,4811,,
mainnet,default,transfer-cadence-soft-finality-test,0,548,575,675,575,6623,,,6662,7067,576,12170
testnet,ALCHEMY_URL,transfer-test,0,1209,1214,1333,,,1215,8399,8422,8528,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,882,910,1030,,,912,8347,8378,8486,,
mainnet,ALCHEMY_URL,transfer-test,0,1032,1058,1165,,,1059,8871,8914,9023,,
testnet,QUICKNODE_URL,transfer-test,0,559,557,617,,,557,7356,7365,7425,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,547,557,621,,,560,7345,7382,7443,,
mainnet,QUICKNODE_URL,transfer-test,0,568,606,668,,,607,7413,7425,7486,,
