network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,895,903,986,,,,,,,,,903,4330,4368,4414,,,,
testnet,default,transfer-erc20-test,,,0,597,604,654,,,,,,,,,607,3991,4031,4079,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,873,883,972,,,,,,,884,4233,,,4254,4304,,,885,7425
testnet,default,transfer-cadence-test,,,0,297,341,462,,,,,,,342,4629,,,4661,6390,,,343,6725
mainnet,default,transfer-test,,,0,867,905,963,,,,,,,,,906,7460,7504,7560,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,471,472,591,,,,,,,472,8078,,,8101,8218,,,474,12675
testnet,ALCHEMY_URL,transfer-test,,,0,1138,1151,1287,,,,,,,,,1152,5036,5076,5204,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1074,1104,1240,,,,,,,,,1107,4991,5037,5163,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,920,954,1073,,,,,,,,,955,4836,4880,4986,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,632,654,711,,,,,,,,,654,4157,4175,4232,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,559,603,659,,,,,,,,,606,4086,4128,4182,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,859,906,963,,,,,,,,,907,7460,7488,7545,,,,
mainnet,default,headless-kittypunch-swap-1,0,21961,,,,,22000,31335,,,31343,50050,,,,,,,50058,56599,,
mainnet,default,headless-kittypunch-swap-2,0,2844,,,,,,,2878,9459,9463,28312,,,,,,,28353,35345,,
mainnet,default,headless-kittypunch-swap-3,0,17627,,,,,17657,91431,,,91444,107154,,,,,,,107160,115497,,
mainnet,default,headless-kittypunch-swap-4,0,3380,,,,,,,3411,9713,9739,25564,,,,,,,25582,33440,,
