network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,664,668,687,,,,,,,,,668,7050,7097,7115,,,,
testnet,default,transfer-erc20-test,,,0,376,408,432,,,,,,,,,410,6792,6840,6860,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,603,646,697,,,,,,,646,6946,,,6972,7024,,,648,11162
testnet,default,transfer-cadence-test,,,0,297,338,376,,,,,,,339,5633,,,5643,8855,,,340,8794
mainnet,default,transfer-test,,,0,590,612,636,,,,,,,,,613,7045,7091,7115,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,876,885,950,,,,,,,885,7547,,,7571,7640,,,887,9688
testnet,ALCHEMY_URL,transfer-test,,,0,1482,1482,1674,,,,,,,,,1482,8981,8982,9078,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1367,1380,1466,,,,,,,,,1383,8677,8679,8897,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,732,765,879,,,,,,,,,765,7890,7907,8023,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,340,358,378,,,,,,,,,359,6737,6761,6780,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,399,408,431,,,,,,,,,411,6792,6839,6860,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,403,407,434,,,,,,,,,408,6843,6888,6912,,,,
mainnet,default,headless-kittypunch-swap-3,0,17897,,,,,17941,21429,,,21473,37263,,,,,,,37265,44632,,
mainnet,default,headless-kittypunch-swap-4,0,1750,,,,,,,1792,5852,5888,21587,,,,,,,21599,28939,,
