network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1067,1108,1169,,,,,,,1109,7895,7928,7990,,,,
testnet,default,transfer-erc20-test,,,0,493,506,563,,,,,,,508,7242,7254,7312,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,667,681,767,,,,,682,5115,,,5115,5205,,,683,8408
testnet,default,transfer-cadence-test,,,0,484,494,568,,,,,495,6002,,,6028,9207,,,496,9284
mainnet,default,transfer-test,,,0,991,1009,1067,,,,,,,1010,7793,7799,7856,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,3866,3911,4317,,,,,3911,12047,,,12077,12186,,,3913,18650
testnet,ALCHEMY_URL,transfer-test,,,0,888,908,1030,,,,,,,909,8095,8124,8232,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1045,1061,1555,,,,,,,1064,8178,8179,8282,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,820,857,961,,,,,,,858,8110,8126,8234,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,535,554,616,,,,,,,555,7286,7318,7378,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,504,507,567,,,,,,,509,4014,4039,4097,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,555,556,613,,,,,,,556,7339,7357,7414,,,,
mainnet,default,headless-kittypunch-swap-3,0,17790,,,,,17816,63540,63574,79340,,,,,,,79362,87716,,
