network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,726,757,830,,,758,4414,4449,4523,,
testnet,default,transfer-erc20-test,0,694,712,789,,,713,7643,7686,7761,,
testnet,default,transfer-cadence-soft-finality-test,0,679,693,801,693,5097,,,5136,5247,695,9545
testnet,default,transfer-cadence-test,0,643,657,744,658,6150,,,6193,9091,659,9487
mainnet,default,transfer-test,0,943,965,1038,,,966,7877,7883,7955,,
testnet,ALCHEMY_URL,transfer-test,0,1207,1207,1435,,,1208,8825,8871,8958,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,552,554,639,,,556,7862,7911,7992,,
mainnet,ALCHEMY_URL,transfer-test,0,814,859,943,,,860,7794,7832,7928,,
testnet,QUICKNODE_URL,transfer-test,0,679,713,786,,,713,7660,7668,7741,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,694,708,786,,,711,7637,7683,7758,,
mainnet,QUICKNODE_URL,transfer-test,0,793,809,882,,,809,7807,7830,7903,,
