network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,669,708,779,,,708,7556,7584,7646,,
testnet,default,transfer-erc20-test,0,643,655,728,,,657,7532,7548,7619,,
testnet,default,transfer-cadence-soft-finality-test,0,549,549,647,549,4942,,,4977,5081,551,9374
testnet,default,transfer-cadence-test,0,525,572,658,572,6036,,,6055,9786,573,10472
mainnet,default,transfer-test,0,817,862,935,,,863,7860,7877,7947,,
testnet,ALCHEMY_URL,transfer-test,0,857,857,977,,,858,8290,8326,8431,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,808,857,955,,,859,5037,5052,5304,,
mainnet,ALCHEMY_URL,transfer-test,0,1220,1260,1369,,,1261,8721,8768,8862,,
testnet,QUICKNODE_URL,transfer-test,0,662,706,776,,,706,7566,7574,7639,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,659,705,779,,,707,7584,7615,7687,,
mainnet,QUICKNODE_URL,transfer-test,0,630,658,731,,,658,7596,7618,7690,,
