network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,551,557,566,,,,,,,,,557,6837,6863,6871,,,,
testnet,default,transfer-erc20-test,,,0,206,252,264,,,,,,,,,253,6528,6551,6561,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,449,486,530,,,,,,,487,6684,,,6684,6728,,,488,10871
testnet,default,transfer-cadence-test,,,0,327,374,402,,,,,,,375,4521,,,4553,11762,,,376,11841
mainnet,default,transfer-test,,,0,650,657,668,,,,,,,,,658,13354,13375,13384,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,581,593,645,,,,,,,594,12951,,,12959,13010,,,595,18111
testnet,ALCHEMY_URL,transfer-test,,,0,861,859,926,,,,,,,,,860,7566,7580,7631,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,802,812,890,,,,,,,,,814,7486,7494,7530,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,923,957,1003,,,,,,,,,956,7516,7537,7574,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,259,303,313,,,,,,,,,305,6582,6610,6619,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,299,304,317,,,,,,,,,306,6582,6618,6627,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,339,355,365,,,,,,,,,356,6673,6718,6728,,,,
mainnet,default,headless-kittypunch-swap-3,0,17925,,,,,17965,21419,,,21463,37153,,,,,,,37199,44534,,
mainnet,default,headless-kittypunch-swap-4,0,1690,,,,,,,1713,5700,5725,21596,,,,,,,21632,25956,,
