network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,791,816,868,,,816,4189,4221,4260,,
testnet,default,transfer-erc20-test,0,642,656,712,,,658,4119,4134,4191,,
testnet,default,transfer-cadence-soft-finality-test,0,684,690,781,690,3998,,,4012,4084,692,8306
testnet,default,transfer-cadence-test,0,471,482,552,483,3848,,,3857,6865,484,7108
mainnet,default,transfer-test,0,688,709,763,,,710,7439,7457,7512,,
mainnet,default,transfer-cadence-soft-finality-test,0,584,591,684,592,5790,,,5828,5919,593,12320
testnet,ALCHEMY_URL,transfer-test,0,1243,1263,1386,,,1263,5363,5397,5504,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1048,1063,1173,,,1066,5195,5238,5346,,
mainnet,ALCHEMY_URL,transfer-test,0,684,707,763,,,708,7533,7563,7619,,
testnet,QUICKNODE_URL,transfer-test,0,523,557,610,,,558,3930,3934,3974,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,479,506,563,,,509,3983,4032,4086,,
mainnet,QUICKNODE_URL,transfer-test,0,529,556,611,,,556,7378,7421,7476,,
