network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,717,720,779,,,721,7512,7512,7572,,
testnet,default,transfer-erc20-test,0,514,512,573,,,514,7291,7308,7366,,
testnet,default,transfer-cadence-soft-finality-test,0,686,696,788,696,7239,,,7279,7371,698,10516
testnet,default,transfer-cadence-test,0,489,490,566,489,4870,,,4878,8139,491,8162
mainnet,default,transfer-test,0,758,768,830,,,768,7582,7613,7676,,
mainnet,default,transfer-cadence-soft-finality-test,0,705,751,855,753,5662,,,5701,6508,755,11197
testnet,ALCHEMY_URL,transfer-test,0,963,970,1087,,,970,8181,8219,8325,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1118,1125,1367,,,1127,8301,8348,8465,,
mainnet,ALCHEMY_URL,transfer-test,0,910,920,1042,,,921,8037,8062,8169,,
testnet,QUICKNODE_URL,transfer-test,0,602,618,681,,,619,7388,7406,7462,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,505,511,571,,,514,7301,7350,7409,,
mainnet,QUICKNODE_URL,transfer-test,0,583,612,675,,,613,7424,7453,7515,,
