network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,885,918,981,,,918,7679,7703,7763,,
testnet,default,transfer-erc20-test,0,745,763,871,,,766,7504,7523,7585,,
testnet,default,transfer-cadence-soft-finality-test,0,729,746,1007,746,5324,,,5342,5596,748,8666
testnet,default,transfer-cadence-test,0,551,556,645,557,8370,,,8413,8921,559,9490
mainnet,default,transfer-test,0,1091,1122,1194,,,1123,7832,7860,7932,,
mainnet,default,transfer-cadence-soft-finality-test,0,559,593,765,593,5774,,,5799,5971,595,9215
testnet,ALCHEMY_URL,transfer-test,0,1055,1071,1193,,,1072,4864,4898,5006,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,933,969,1063,,,972,7955,7996,8097,,
mainnet,ALCHEMY_URL,transfer-test,0,1536,1581,1685,,,1580,15112,15121,15207,,
testnet,QUICKNODE_URL,transfer-test,0,892,904,975,,,905,7797,7839,7910,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,806,805,879,,,807,7722,7739,7810,,
mainnet,QUICKNODE_URL,transfer-test,0,971,1020,1091,,,1020,4453,4491,4562,,
