network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,604,613,671,,,614,7389,7403,7461,,
testnet,default,transfer-erc20-test,0,565,612,673,,,614,7388,7401,7460,,
testnet,default,transfer-cadence-soft-finality-test,0,709,718,807,718,7169,,,7197,7290,720,10454
testnet,default,transfer-cadence-test,0,504,511,603,511,5904,,,5922,9041,512,9187
mainnet,default,transfer-test,0,636,664,727,,,665,7645,7653,7710,,
testnet,ALCHEMY_URL,transfer-test,0,1548,1580,1825,,,1581,9594,9641,9875,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1288,1327,1568,,,1330,9035,9039,9285,,
mainnet,ALCHEMY_URL,transfer-test,0,1219,1224,1471,,,1224,5443,5461,5569,,
testnet,QUICKNODE_URL,transfer-test,0,543,562,620,,,562,7334,7350,7408,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,545,561,623,,,563,7338,7351,7410,,
mainnet,QUICKNODE_URL,transfer-test,0,697,713,777,,,714,7583,7601,7664,,
