network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,558,561,580,,,,,,,561,3724,3726,3745,,,,
testnet,default,transfer-erc20-test,,,0,470,509,531,,,,,,,512,3672,3675,3696,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,495,541,594,,,,,542,4782,,,4783,4834,,,544,7947
testnet,default,transfer-cadence-test,,,0,321,368,405,,,,,369,4603,,,4603,6884,,,370,7761
mainnet,default,transfer-test,,,0,795,816,840,,,,,,,817,7245,7245,7269,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,392,406,472,,,,,406,8594,,,8620,8686,,,408,13921
testnet,ALCHEMY_URL,transfer-test,,,0,696,717,794,,,,,,,718,4426,4443,4523,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,743,766,853,,,,,,,769,4464,4495,4574,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,418,461,481,,,,,,,462,3624,3626,3645,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,327,357,381,,,,,,,360,3523,3523,3545,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,512,509,534,,,,,,,510,6939,6989,7013,,,,
mainnet,default,headless-kittypunch-swap-3,0,17933,,,,,17982,22257,22276,37995,,,,,,,38032,45902,,
