network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,622,657,721,,,658,7531,7569,7633,,
testnet,default,transfer-erc20-test,0,622,660,732,,,663,7546,7596,7666,,
testnet,default,transfer-cadence-soft-finality-test,0,568,614,720,614,6041,,,6066,6166,616,9350
testnet,default,transfer-cadence-test,0,543,589,677,590,6042,,,6084,9029,591,9357
mainnet,default,transfer-test,0,663,708,779,,,709,4518,4549,4619,,
testnet,ALCHEMY_URL,transfer-test,0,1138,1165,1281,,,1166,8763,8796,9044,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,685,707,812,,,709,8269,8296,8570,,
mainnet,ALCHEMY_URL,transfer-test,0,1126,1166,1281,,,1167,8534,8553,8657,,
testnet,QUICKNODE_URL,transfer-test,0,602,606,671,,,607,7475,7484,7548,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,630,654,727,,,657,7522,7532,7599,,
mainnet,QUICKNODE_URL,transfer-test,0,797,810,880,,,811,2772,2787,2857,,
