network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,475,510,519,,,510,3579,3623,3631,,
testnet,default,transfer-erc20-test,0,217,255,267,,,258,3330,3370,3379,,
testnet,default,transfer-cadence-soft-finality-test,0,488,496,535,496,3635,,,3663,3708,497,6772
testnet,default,transfer-cadence-test,0,234,239,267,239,3381,,,3402,7501,240,7553
mainnet,default,transfer-test,0,563,561,570,,,561,7287,7295,7304,,
testnet,ALCHEMY_URL,transfer-test,0,950,969,1001,,,970,4736,4745,5306,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,646,663,688,,,666,4327,4340,4377,,
mainnet,ALCHEMY_URL,transfer-test,0,434,459,478,,,460,6895,6939,6954,,
testnet,QUICKNODE_URL,transfer-test,0,341,357,365,,,357,3427,3474,3482,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,351,357,370,,,359,3427,3475,3485,,
mainnet,QUICKNODE_URL,transfer-test,0,224,255,264,,,256,6891,6938,6947,,
