network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,598,611,648,,,612,7151,7188,7224,,
testnet,default,transfer-erc20-test,0,431,460,491,,,464,6944,6949,6976,,
testnet,default,transfer-cadence-soft-finality-test,0,583,621,678,622,4901,,,4912,4970,624,9149
testnet,default,transfer-cadence-test,0,402,422,469,423,5712,,,5736,8801,424,8890
mainnet,default,transfer-test,0,910,919,956,,,920,7434,7479,7509,,
mainnet,default,transfer-cadence-soft-finality-test,0,577,624,707,625,4061,,,4065,4154,627,8379
testnet,ALCHEMY_URL,transfer-test,0,722,762,824,,,763,7451,7485,7540,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,554,562,623,,,565,7398,7437,7504,,
mainnet,ALCHEMY_URL,transfer-test,0,509,508,548,,,509,3992,4001,4042,,
testnet,QUICKNODE_URL,transfer-test,1,475,512,542,,,513,6992,7037,7066,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,322,358,388,,,361,6840,6878,6906,,
mainnet,QUICKNODE_URL,transfer-test,0,641,664,702,,,664,7255,7302,7339,,
